Country ,RegionName,Date,NoNewCases,NoDeaths,NoRecoveries,CumulativeCases,CumulativeDeaths,CumulativeRecoveries,,
United Kingdom,Montserrat,3/05/2020,,,,0,0,0,,
United Kingdom,Montserrat,3/06/2020,,,,0,0,0,,
United Kingdom,Montserrat,3/07/2020,,,,0,0,0,,
United Kingdom,Montserrat,3/08/2020,,,,0,0,0,,
United Kingdom,Montserrat,3/09/2020,,,,0,0,0,,
United Kingdom,Montserrat,3/10/2020,,,,0,0,0,,
United Kingdom,Montserrat,3/11/2020,,,,0,0,0,,
United Kingdom,Montserrat,3/12/2020,,,,0,0,0,,
United Kingdom,Montserrat,3/13/2020,,,,0,0,0,,
United Kingdom,Montserrat,3/14/2020,,,,0,0,0,,
United Kingdom,Montserrat,3/15/2020,,,,0,0,0,,
United Kingdom,Montserrat,3/16/2020,,,,0,0,0,,
United Kingdom,Montserrat,3/17/2020,,,,0,0,0,,
United Kingdom,Montserrat,3/18/2020,,,,1,0,0,,
United Kingdom,Montserrat,3/19/2020,,,,1,0,0,,
United Kingdom,Montserrat,3/20/2020,,,,1,0,0,,
United Kingdom,Montserrat,3/21/2020,,,,1,0,0,,
United Kingdom,Montserrat,3/22/2020,,,,1,0,0,,
United Kingdom,Montserrat,3/23/2020,,,,1,0,0,,
United Kingdom,Montserrat,3/24/2020,,,,1,0,0,,
United Kingdom,Montserrat,3/25/2020,,,,1,0,0,,
United Kingdom,Montserrat,3/26/2020,,,,5,0,0,,
United Kingdom,Montserrat,3/27/2020,,,,5,0,0,,
United Kingdom,Montserrat,3/28/2020,,,,5,0,0,,
United Kingdom,Montserrat,3/29/2020,,,,5,0,0,,
United Kingdom,Montserrat,3/30/2020,,,,5,0,0,,
United Kingdom,Montserrat,3/31/2020,,,,5,0,0,,
United Kingdom,Montserrat,4/01/2020,,,,5,0,0,,
United Kingdom,Montserrat,4/02/2020,,,,5,0,0,,
United Kingdom,Montserrat,4/03/2020,,,,6,0,0,,
United Kingdom,Montserrat,4/04/2020,,,,6,0,0,,
United Kingdom,Montserrat,4/05/2020,,,,6,0,0,,
United Kingdom,Montserrat,4/06/2020,,,,6,0,0,,
United Kingdom,Montserrat,4/07/2020,,,,9,0,0,,
United Kingdom,Montserrat,4/08/2020,,,,9,0,0,,
United Kingdom,Montserrat,4/09/2020,,,,9,0,0,,
United Kingdom,Montserrat,4/10/2020,,,,9,0,0,,
United Kingdom,Montserrat,4/11/2020,,,,9,0,0,,
United Kingdom,Montserrat,4/12/2020,,,,9,0,0,,
United Kingdom,Montserrat,4/13/2020,,,,11,0,1,,
United Kingdom,Montserrat,4/14/2020,,,,11,0,1,,
United Kingdom,Montserrat,4/15/2020,,,,11,0,1,,
United Kingdom,Montserrat,4/16/2020,,,,11,0,1,,
United Kingdom,Montserrat,4/17/2020,,,,11,0,1,,
United Kingdom,Montserrat,4/18/2020,,,,11,0,2,,
United Kingdom,Montserrat,4/19/2020,,,,11,0,2,,
United Kingdom,Montserrat,4/20/2020,,,,11,0,2,,
United Kingdom,Montserrat,4/21/2020,,,,11,0,2,,
United Kingdom,Montserrat,4/22/2020,,,,11,0,2,,
United Kingdom,Montserrat,4/23/2020,,,,11,0,2,,
United Kingdom,Montserrat,4/24/2020,,,,11,1,2,,
United Kingdom,Montserrat,4/25/2020,,,,11,1,2,,
United Kingdom,Montserrat,4/26/2020,,,,11,1,2,,
United Kingdom,Montserrat,4/27/2020,,,,11,1,2,,
United Kingdom,Montserrat,4/28/2020,,,,11,1,2,,
United Kingdom,Montserrat,4/29/2020,,,,11,1,2,,
United Kingdom,Montserrat,4/30/2020,,,,11,1,2,,
United Kingdom,Montserrat,5/01/2020,,,,11,1,2,,
United Kingdom,Montserrat,5/02/2020,,,,11,1,2,,
United Kingdom,Montserrat,5/03/2020,,,,11,1,7,,
United Kingdom,Montserrat,5/04/2020,,,,11,1,7,,
United Kingdom,Montserrat,5/05/2020,,,,11,1,7,,
United Kingdom,Montserrat,5/06/2020,,,,11,1,7,,
United Kingdom,Montserrat,5/07/2020,,,,11,1,7,,
United Kingdom,Montserrat,5/08/2020,,,,11,1,8,,
United Kingdom,Montserrat,5/09/2020,,,,11,1,8,,
United Kingdom,Montserrat,5/10/2020,,,,11,1,8,,
United Kingdom,Montserrat,5/11/2020,,,,11,1,8,,
United Kingdom,Montserrat,5/12/2020,,,,11,1,8,,
United Kingdom,Montserrat,5/13/2020,,,,11,1,8,,
United Kingdom,Montserrat,5/14/2020,,,,11,1,8,,
United Kingdom,Montserrat,5/15/2020,,,,11,1,8,,
United Kingdom,Montserrat,5/16/2020,,,,11,1,10,,
United Kingdom,Montserrat,5/17/2020,,,,11,1,10,,
United Kingdom,Montserrat,5/18/2020,,,,11,1,10,,
United Kingdom,Montserrat,5/19/2020,,,,11,1,10,,
United Kingdom,Montserrat,5/20/2020,,,,11,1,10,,
United Kingdom,Montserrat,5/21/2020,,,,11,1,10,,
United Kingdom,Montserrat,5/22/2020,,,,11,1,10,,
United Kingdom,Montserrat,5/23/2020,,,,11,1,10,,
United Kingdom,Montserrat,5/24/2020,,,,11,1,10,,
United Kingdom,Montserrat,5/25/2020,,,,11,1,10,,
United Kingdom,Montserrat,5/26/2020,,,,11,1,10,,
United Kingdom,Montserrat,5/27/2020,,,,11,1,10,,
United Kingdom,Montserrat,5/28/2020,,,,11,1,10,,
United Kingdom,Montserrat,5/29/2020,,,,11,1,10,,
United Kingdom,Montserrat,5/30/2020,,,,11,1,10,,
United Kingdom,Montserrat,5/31/2020,,,,11,1,10,,
United Kingdom,Montserrat,6/01/2020,,,,11,1,10,,
United Kingdom,Montserrat,6/02/2020,,,,11,1,10,,
United Kingdom,Anguilla,1/22/2020,,,,0,0,0,,
United Kingdom,Anguilla,1/23/2020,,,,0,0,0,,
United Kingdom,Anguilla,1/24/2020,,,,0,0,0,,
United Kingdom,Anguilla,1/25/2020,,,,0,0,0,,
United Kingdom,Anguilla,1/26/2020,,,,0,0,0,,
United Kingdom,Anguilla,1/27/2020,,,,0,0,0,,
United Kingdom,Anguilla,1/28/2020,,,,0,0,0,,
United Kingdom,Anguilla,1/29/2020,,,,0,0,0,,
United Kingdom,Anguilla,1/30/2020,,,,0,0,0,,
United Kingdom,Anguilla,1/31/2020,,,,0,0,0,,
United Kingdom,Anguilla,2/01/2020,,,,0,0,0,,
United Kingdom,Anguilla,2/02/2020,,,,0,0,0,,
United Kingdom,Anguilla,2/03/2020,,,,0,0,0,,
United Kingdom,Anguilla,2/04/2020,,,,0,0,0,,
United Kingdom,Anguilla,2/05/2020,,,,0,0,0,,
United Kingdom,Anguilla,2/06/2020,,,,0,0,0,,
United Kingdom,Anguilla,2/07/2020,,,,0,0,0,,
United Kingdom,Anguilla,2/08/2020,,,,0,0,0,,
United Kingdom,Anguilla,2/09/2020,,,,0,0,0,,
United Kingdom,Anguilla,2/10/2020,,,,0,0,0,,
United Kingdom,Anguilla,2/11/2020,,,,0,0,0,,
United Kingdom,Anguilla,2/12/2020,,,,0,0,0,,
United Kingdom,Anguilla,2/13/2020,,,,0,0,0,,
United Kingdom,Anguilla,2/14/2020,,,,0,0,0,,
United Kingdom,Anguilla,2/15/2020,,,,0,0,0,,
United Kingdom,Anguilla,2/16/2020,,,,0,0,0,,
United Kingdom,Anguilla,2/17/2020,,,,0,0,0,,
United Kingdom,Anguilla,2/18/2020,,,,0,0,0,,
United Kingdom,Anguilla,2/19/2020,,,,0,0,0,,
United Kingdom,Anguilla,2/20/2020,,,,0,0,0,,
United Kingdom,Anguilla,2/21/2020,,,,0,0,0,,
United Kingdom,Anguilla,2/22/2020,,,,0,0,0,,
United Kingdom,Anguilla,2/23/2020,,,,0,0,0,,
United Kingdom,Anguilla,2/24/2020,,,,0,0,0,,
United Kingdom,Anguilla,2/25/2020,,,,0,0,0,,
United Kingdom,Anguilla,2/26/2020,,,,0,0,0,,
United Kingdom,Anguilla,2/27/2020,,,,0,0,0,,
United Kingdom,Anguilla,2/28/2020,,,,0,0,0,,
United Kingdom,Anguilla,2/29/2020,,,,0,0,0,,
United Kingdom,Anguilla,3/01/2020,,,,0,0,0,,
United Kingdom,Anguilla,3/02/2020,,,,0,0,0,,
United Kingdom,Anguilla,3/03/2020,,,,0,0,0,,
United Kingdom,Anguilla,3/04/2020,,,,0,0,0,,
United Kingdom,Anguilla,3/05/2020,,,,0,0,0,,
United Kingdom,Anguilla,3/06/2020,,,,0,0,0,,
United Kingdom,Anguilla,3/07/2020,,,,0,0,0,,
United Kingdom,Anguilla,3/08/2020,,,,0,0,0,,
United Kingdom,Anguilla,3/09/2020,,,,0,0,0,,
United Kingdom,Anguilla,3/10/2020,,,,0,0,0,,
United Kingdom,Anguilla,3/11/2020,,,,0,0,0,,
United Kingdom,Anguilla,3/12/2020,,,,0,0,0,,
United Kingdom,Anguilla,3/13/2020,,,,0,0,0,,
United Kingdom,Anguilla,3/14/2020,,,,0,0,0,,
United Kingdom,Anguilla,3/15/2020,,,,0,0,0,,
United Kingdom,Anguilla,3/16/2020,,,,0,0,0,,
United Kingdom,Anguilla,3/17/2020,,,,0,0,0,,
United Kingdom,Anguilla,3/18/2020,,,,0,0,0,,
United Kingdom,Anguilla,3/19/2020,,,,0,0,0,,
United Kingdom,Anguilla,3/20/2020,,,,0,0,0,,
United Kingdom,Anguilla,3/21/2020,,,,0,0,0,,
United Kingdom,Anguilla,3/22/2020,,,,0,0,0,,
United Kingdom,Anguilla,3/23/2020,,,,0,0,0,,
United Kingdom,Anguilla,3/24/2020,,,,0,0,0,,
United Kingdom,Anguilla,3/25/2020,,,,0,0,0,,
United Kingdom,Anguilla,3/26/2020,,,,0,0,0,,
United Kingdom,Anguilla,3/27/2020,,,,0,0,0,,
United Kingdom,Anguilla,3/28/2020,,,,2,0,0,,
United Kingdom,Anguilla,3/29/2020,,,,2,0,0,,
United Kingdom,Anguilla,3/30/2020,,,,2,0,0,,
United Kingdom,Anguilla,3/31/2020,,,,2,0,0,,
United Kingdom,Anguilla,4/01/2020,,,,2,0,0,,
United Kingdom,Anguilla,4/02/2020,,,,3,0,0,,
United Kingdom,Anguilla,4/03/2020,,,,3,0,0,,
United Kingdom,Anguilla,4/04/2020,,,,3,0,0,,
United Kingdom,Anguilla,4/05/2020,,,,3,0,0,,
United Kingdom,Anguilla,4/06/2020,,,,3,0,0,,
United Kingdom,Anguilla,4/07/2020,,,,3,0,0,,
United Kingdom,Anguilla,4/08/2020,,,,3,0,0,,
United Kingdom,Anguilla,4/09/2020,,,,3,0,0,,
United Kingdom,Anguilla,4/10/2020,,,,3,0,0,,
United Kingdom,Anguilla,4/11/2020,,,,3,0,0,,
United Kingdom,Anguilla,4/12/2020,,,,3,0,0,,
United Kingdom,Anguilla,4/13/2020,,,,3,0,1,,
United Kingdom,Anguilla,4/14/2020,,,,3,0,1,,
United Kingdom,Anguilla,4/15/2020,,,,3,0,1,,
United Kingdom,Anguilla,4/16/2020,,,,3,0,1,,
United Kingdom,Anguilla,4/17/2020,,,,3,0,1,,
United Kingdom,Anguilla,4/18/2020,,,,3,0,1,,
United Kingdom,Anguilla,4/19/2020,,,,3,0,1,,
United Kingdom,Anguilla,4/20/2020,,,,3,0,1,,
United Kingdom,Anguilla,4/21/2020,,,,3,0,1,,
United Kingdom,Anguilla,4/22/2020,,,,3,0,1,,
United Kingdom,Anguilla,4/23/2020,,,,3,0,1,,
United Kingdom,Anguilla,4/24/2020,,,,3,0,1,,
United Kingdom,Anguilla,4/25/2020,,,,3,0,1,,
United Kingdom,Anguilla,4/26/2020,,,,3,0,1,,
United Kingdom,Anguilla,4/27/2020,,,,3,0,3,,
United Kingdom,Anguilla,4/28/2020,,,,3,0,3,,
United Kingdom,Anguilla,4/29/2020,,,,3,0,3,,
United Kingdom,Anguilla,4/30/2020,,,,3,0,3,,
United Kingdom,Anguilla,5/01/2020,,,,3,0,3,,
United Kingdom,Anguilla,5/02/2020,,,,3,0,3,,
United Kingdom,Anguilla,5/03/2020,,,,3,0,3,,
United Kingdom,Anguilla,5/04/2020,,,,3,0,3,,
United Kingdom,Anguilla,5/05/2020,,,,3,0,3,,
United Kingdom,Anguilla,5/06/2020,,,,3,0,3,,
United Kingdom,Anguilla,5/07/2020,,,,3,0,3,,
United Kingdom,Anguilla,5/08/2020,,,,3,0,3,,
United Kingdom,Anguilla,5/09/2020,,,,3,0,3,,
United Kingdom,Anguilla,5/10/2020,,,,3,0,3,,
United Kingdom,Anguilla,5/11/2020,,,,3,0,3,,
United Kingdom,Anguilla,5/12/2020,,,,3,0,3,,
United Kingdom,Anguilla,5/13/2020,,,,3,0,3,,
United Kingdom,Anguilla,5/14/2020,,,,3,0,3,,
United Kingdom,Anguilla,5/15/2020,,,,3,0,3,,
United Kingdom,Anguilla,5/16/2020,,,,3,0,3,,
United Kingdom,Anguilla,5/17/2020,,,,3,0,3,,
United Kingdom,Anguilla,5/18/2020,,,,3,0,3,,
United Kingdom,Anguilla,5/19/2020,,,,3,0,3,,
United Kingdom,Anguilla,5/20/2020,,,,3,0,3,,
United Kingdom,Anguilla,5/21/2020,,,,3,0,3,,
United Kingdom,Anguilla,5/22/2020,,,,3,0,3,,
United Kingdom,Anguilla,5/23/2020,,,,3,0,3,,
United Kingdom,Anguilla,5/24/2020,,,,3,0,3,,
United Kingdom,Anguilla,5/25/2020,,,,3,0,3,,
United Kingdom,Anguilla,5/26/2020,,,,3,0,3,,
United Kingdom,Anguilla,5/27/2020,,,,3,0,3,,
United Kingdom,Anguilla,5/28/2020,,,,3,0,3,,
United Kingdom,Anguilla,5/29/2020,,,,3,0,3,,
United Kingdom,Anguilla,5/30/2020,,,,3,0,3,,
United Kingdom,Anguilla,5/31/2020,,,,3,0,3,,
United Kingdom,Anguilla,6/01/2020,,,,3,0,3,,
United Kingdom,Anguilla,6/02/2020,,,,3,0,3,,
United Kingdom,British Virgin Islands,1/22/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,1/23/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,1/24/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,1/25/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,1/26/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,1/27/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,1/28/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,1/29/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,1/30/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,1/31/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,2/01/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,2/02/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,2/03/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,2/04/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,2/05/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,2/06/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,2/07/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,2/08/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,2/09/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,2/10/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,2/11/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,2/12/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,2/13/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,2/14/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,2/15/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,2/16/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,2/17/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,2/18/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,2/19/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,2/20/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,2/21/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,2/22/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,2/23/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,2/24/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,2/25/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,2/26/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,2/27/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,2/28/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,2/29/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,3/01/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,3/02/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,3/03/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,3/04/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,3/05/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,3/06/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,3/07/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,3/08/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,3/09/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,3/10/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,3/11/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,3/12/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,3/13/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,3/14/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,3/15/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,3/16/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,3/17/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,3/18/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,3/19/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,3/20/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,3/21/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,3/22/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,3/23/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,3/24/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,3/25/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,3/26/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,3/27/2020,,,,0,0,0,,
United Kingdom,British Virgin Islands,3/28/2020,,,,2,0,0,,
United Kingdom,British Virgin Islands,3/29/2020,,,,2,0,0,,
United Kingdom,British Virgin Islands,3/30/2020,,,,2,0,0,,
United Kingdom,British Virgin Islands,3/31/2020,,,,3,0,0,,
United Kingdom,British Virgin Islands,4/01/2020,,,,3,0,0,,
United Kingdom,British Virgin Islands,4/02/2020,,,,3,0,0,,
United Kingdom,British Virgin Islands,4/03/2020,,,,3,0,0,,
United Kingdom,British Virgin Islands,4/04/2020,,,,3,0,0,,
United Kingdom,British Virgin Islands,4/05/2020,,,,3,0,0,,
United Kingdom,British Virgin Islands,4/06/2020,,,,3,0,0,,
United Kingdom,British Virgin Islands,4/07/2020,,,,3,0,0,,
United Kingdom,British Virgin Islands,4/08/2020,,,,3,0,0,,
United Kingdom,British Virgin Islands,4/09/2020,,,,3,0,0,,
United Kingdom,British Virgin Islands,4/10/2020,,,,3,0,0,,
United Kingdom,British Virgin Islands,4/11/2020,,,,3,0,2,,
United Kingdom,British Virgin Islands,4/12/2020,,,,3,0,2,,
United Kingdom,British Virgin Islands,4/13/2020,,,,3,0,2,,
United Kingdom,British Virgin Islands,4/14/2020,,,,3,0,2,,
United Kingdom,British Virgin Islands,4/15/2020,,,,3,0,2,,
United Kingdom,British Virgin Islands,4/16/2020,,,,3,0,2,,
United Kingdom,British Virgin Islands,4/17/2020,,,,4,0,2,,
United Kingdom,British Virgin Islands,4/18/2020,,,,4,0,2,,
United Kingdom,British Virgin Islands,4/19/2020,,,,4,1,2,,
United Kingdom,British Virgin Islands,4/20/2020,,,,5,1,3,,
United Kingdom,British Virgin Islands,4/21/2020,,,,5,1,3,,
United Kingdom,British Virgin Islands,4/22/2020,,,,5,1,3,,
United Kingdom,British Virgin Islands,4/23/2020,,,,5,1,3,,
United Kingdom,British Virgin Islands,4/24/2020,,,,5,1,3,,
United Kingdom,British Virgin Islands,4/25/2020,,,,6,1,3,,
United Kingdom,British Virgin Islands,4/26/2020,,,,6,1,3,,
United Kingdom,British Virgin Islands,4/27/2020,,,,6,1,3,,
United Kingdom,British Virgin Islands,4/28/2020,,,,6,1,3,,
United Kingdom,British Virgin Islands,4/29/2020,,,,6,1,3,,
United Kingdom,British Virgin Islands,4/30/2020,,,,6,1,3,,
United Kingdom,British Virgin Islands,5/01/2020,,,,6,1,3,,
United Kingdom,British Virgin Islands,5/02/2020,,,,6,1,3,,
United Kingdom,British Virgin Islands,5/03/2020,,,,6,1,3,,
United Kingdom,British Virgin Islands,5/04/2020,,,,6,1,3,,
United Kingdom,British Virgin Islands,5/05/2020,,,,6,1,3,,
United Kingdom,British Virgin Islands,5/06/2020,,,,7,1,3,,
United Kingdom,British Virgin Islands,5/07/2020,,,,7,1,3,,
United Kingdom,British Virgin Islands,5/08/2020,,,,7,1,3,,
United Kingdom,British Virgin Islands,5/09/2020,,,,7,1,4,,
United Kingdom,British Virgin Islands,5/10/2020,,,,7,1,4,,
United Kingdom,British Virgin Islands,5/11/2020,,,,7,1,4,,
United Kingdom,British Virgin Islands,5/12/2020,,,,7,1,4,,
United Kingdom,British Virgin Islands,5/13/2020,,,,7,1,4,,
United Kingdom,British Virgin Islands,5/14/2020,,,,7,1,4,,
United Kingdom,British Virgin Islands,5/15/2020,,,,8,1,6,,
United Kingdom,British Virgin Islands,5/16/2020,,,,8,1,6,,
United Kingdom,British Virgin Islands,5/17/2020,,,,8,1,6,,
United Kingdom,British Virgin Islands,5/18/2020,,,,8,1,6,,
United Kingdom,British Virgin Islands,5/19/2020,,,,8,1,6,,
United Kingdom,British Virgin Islands,5/20/2020,,,,8,1,6,,
United Kingdom,British Virgin Islands,5/21/2020,,,,8,1,6,,
United Kingdom,British Virgin Islands,5/22/2020,,,,8,1,6,,
United Kingdom,British Virgin Islands,5/23/2020,,,,8,1,6,,
United Kingdom,British Virgin Islands,5/24/2020,,,,8,1,6,,
United Kingdom,British Virgin Islands,5/25/2020,,,,8,1,6,,
United Kingdom,British Virgin Islands,5/26/2020,,,,8,1,6,,
United Kingdom,British Virgin Islands,5/27/2020,,,,8,1,7,,
United Kingdom,British Virgin Islands,5/28/2020,,,,8,1,7,,
United Kingdom,British Virgin Islands,5/29/2020,,,,8,1,7,,
United Kingdom,British Virgin Islands,5/30/2020,,,,8,1,7,,
United Kingdom,British Virgin Islands,5/31/2020,,,,8,1,7,,
United Kingdom,British Virgin Islands,6/01/2020,,,,8,1,7,,
United Kingdom,British Virgin Islands,6/02/2020,,,,8,1,7,,
United Kingdom,Turks and Caicos Islands,1/22/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,1/23/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,1/24/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,1/25/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,1/26/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,1/27/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,1/28/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,1/29/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,1/30/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,1/31/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,2/01/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,2/02/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,2/03/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,2/04/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,2/05/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,2/06/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,2/07/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,2/08/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,2/09/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,2/10/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,2/11/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,2/12/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,2/13/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,2/14/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,2/15/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,2/16/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,2/17/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,2/18/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,2/19/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,2/20/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,2/21/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,2/22/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,2/23/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,2/24/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,2/25/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,2/26/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,2/27/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,2/28/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,2/29/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,3/01/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,3/02/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,3/03/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,3/04/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,3/05/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,3/06/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,3/07/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,3/08/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,3/09/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,3/10/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,3/11/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,3/12/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,3/13/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,3/14/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,3/15/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,3/16/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,3/17/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,3/18/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,3/19/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,3/20/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,3/21/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,3/22/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,3/23/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,3/24/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,3/25/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,3/26/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,3/27/2020,,,,0,0,0,,
United Kingdom,Turks and Caicos Islands,3/28/2020,,,,4,0,0,,
